,number,value,datetime_start,datetime_complete,duration,params_activation,params_bottleneck_size,params_dropout_l1,params_dropout_l2,params_dropout_l3,params_dropout_l4,params_dropout_l5,params_dropout_l6,params_lr,params_n_layers,params_optimizer,user_attrs_bottleneck,user_attrs_decoder_dropout1,user_attrs_decoder_dropout2,user_attrs_decoder_dropout3,user_attrs_decoder_dropout4,user_attrs_decoder_dropout5,user_attrs_decoder_dropout6,user_attrs_decoder_final,user_attrs_decoder_layer1,user_attrs_decoder_layer2,user_attrs_decoder_layer3,user_attrs_decoder_layer4,user_attrs_decoder_layer5,user_attrs_decoder_layer6,user_attrs_encoder_dropout1,user_attrs_encoder_dropout2,user_attrs_encoder_dropout3,user_attrs_encoder_dropout4,user_attrs_encoder_dropout5,user_attrs_encoder_dropout6,user_attrs_encoder_layer1,user_attrs_encoder_layer2,user_attrs_encoder_layer3,user_attrs_encoder_layer4,user_attrs_encoder_layer5,user_attrs_encoder_layer6,state
175,175,0.12222091108560562,2023-04-05 10:49:44.767722,2023-04-05 10:49:54.532500,0 days 00:00:09.764778,4,55,0.021540599273036663,8.27850786149662e-05,,,,,0.008187431213350598,2,Adam,"[48, 55]",0.021540599273036663,8.27850786149662e-05,,,,,"[386, 193]","[55, 48]","[48, 386]",,,,,0.021540599273036663,8.27850786149662e-05,,,,,"[386, 48]","[193, 386]",,,,,COMPLETE
176,176,0.41412755846977234,2023-04-05 10:49:54.533471,2023-04-05 10:49:54.992959,0 days 00:00:00.459488,4,55,0.08944628503655189,0.00018230145719436326,,,,,0.00832346439530493,2,Adam,"[48, 55]",0.08944628503655189,0.00018230145719436326,,,,,"[386, 193]","[55, 48]","[48, 386]",,,,,0.08944628503655189,0.00018230145719436326,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
177,177,0.5445802211761475,2023-04-05 10:49:54.993707,2023-04-05 10:49:55.221153,0 days 00:00:00.227446,4,59,0.03185452605668479,0.011943763181235214,,,,,0.0071655621614608875,2,Adam,"[48, 59]",0.03185452605668479,0.011943763181235214,,,,,"[386, 193]","[59, 48]","[48, 386]",,,,,0.03185452605668479,0.011943763181235214,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
178,178,0.5454108119010925,2023-04-05 10:49:55.221839,2023-04-05 10:49:55.445974,0 days 00:00:00.224135,5,56,0.1440159977687119,0.0003842017854376077,,,,,0.0048238210397148415,2,Adam,"[48, 56]",0.1440159977687119,0.0003842017854376077,,,,,"[386, 193]","[56, 48]","[48, 386]",,,,,0.1440159977687119,0.0003842017854376077,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
179,179,0.5387653112411499,2023-04-05 10:49:55.446838,2023-04-05 10:49:55.671983,0 days 00:00:00.225145,4,62,0.2718132110317464,0.02524774218446606,,,,,0.0037925784422180547,2,Adam,"[48, 62]",0.2718132110317464,0.02524774218446606,,,,,"[386, 193]","[62, 48]","[48, 386]",,,,,0.2718132110317464,0.02524774218446606,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
180,180,1.0535764694213867,2023-04-05 10:49:55.672715,2023-04-05 10:49:55.911138,0 days 00:00:00.238423,1,53,0.02029278761223066,0.19140184460302012,0.2638829889149095,,,,0.003084060937946348,3,SGD,"[48, 53]",0.02029278761223066,0.19140184460302012,0.2638829889149095,,,,"[1302, 193]","[53, 48]","[48, 386]","[386, 1302]",,,,0.02029278761223066,0.19140184460302012,0.2638829889149095,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
181,181,0.4176185429096222,2023-04-05 10:49:55.912139,2023-04-05 10:49:56.330162,0 days 00:00:00.418023,4,51,0.008106532405490141,0.16063346095548545,,,,,0.010356823123062787,2,Adam,"[48, 51]",0.008106532405490141,0.16063346095548545,,,,,"[386, 193]","[51, 48]","[48, 386]",,,,,0.008106532405490141,0.16063346095548545,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
182,182,0.13527223467826843,2023-04-05 10:49:56.331113,2023-04-05 10:50:06.209033,0 days 00:00:09.877920,4,47,0.00010382514190722045,0.08108618462959408,,,,,0.005393932581523803,2,Adam,"[48, 47]",0.00010382514190722045,0.08108618462959408,,,,,"[386, 193]","[47, 48]","[48, 386]",,,,,0.00010382514190722045,0.08108618462959408,,,,,"[386, 48]","[193, 386]",,,,,COMPLETE
183,183,0.17454096674919128,2023-04-05 10:50:06.210001,2023-04-05 10:50:15.948026,0 days 00:00:09.738025,4,44,0.017635041694206533,0.08349705084527984,,,,,0.005750310028833387,2,Adam,"[48, 44]",0.017635041694206533,0.08349705084527984,,,,,"[386, 193]","[44, 48]","[48, 386]",,,,,0.017635041694206533,0.08349705084527984,,,,,"[386, 48]","[193, 386]",,,,,COMPLETE
184,184,0.553604245185852,2023-04-05 10:50:15.949015,2023-04-05 10:50:16.173508,0 days 00:00:00.224493,4,47,0.2315902358311733,0.09227098170673169,,,,,0.005084185820787577,2,Adam,"[48, 47]",0.2315902358311733,0.09227098170673169,,,,,"[386, 193]","[47, 48]","[48, 386]",,,,,0.2315902358311733,0.09227098170673169,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
185,185,0.5025820732116699,2023-04-05 10:50:16.174188,2023-04-05 10:50:16.401897,0 days 00:00:00.227709,4,41,0.000953992681773837,0.030232722650830053,,,,,0.0068164171616931606,2,Adam,"[48, 41]",0.000953992681773837,0.030232722650830053,,,,,"[386, 193]","[41, 48]","[48, 386]",,,,,0.000953992681773837,0.030232722650830053,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
186,186,0.4150242507457733,2023-04-05 10:50:16.402589,2023-04-05 10:50:16.820559,0 days 00:00:00.417970,4,122,0.19669046101502896,0.01756597138708962,,,,,0.0042768958160488806,2,Adam,"[48, 122]",0.19669046101502896,0.01756597138708962,,,,,"[386, 193]","[122, 48]","[48, 386]",,,,,0.19669046101502896,0.01756597138708962,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
187,187,0.23378553986549377,2023-04-05 10:50:16.821328,2023-04-05 10:50:26.601993,0 days 00:00:09.780665,4,49,0.027837217964878074,0.05499701346206662,,,,,0.008794663048923032,2,Adam,"[48, 49]",0.027837217964878074,0.05499701346206662,,,,,"[386, 193]","[49, 48]","[48, 386]",,,,,0.027837217964878074,0.05499701346206662,,,,,"[386, 48]","[193, 386]",,,,,COMPLETE
188,188,0.34284064173698425,2023-04-05 10:50:26.602937,2023-04-05 10:50:27.212424,0 days 00:00:00.609487,4,45,0.010340764636618698,0.3041374082159089,,,,,0.005992183226776597,2,Adam,"[48, 45]",0.010340764636618698,0.3041374082159089,,,,,"[386, 193]","[45, 48]","[48, 386]",,,,,0.010340764636618698,0.3041374082159089,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
189,189,0.39659518003463745,2023-04-05 10:50:27.213128,2023-04-05 10:50:27.627994,0 days 00:00:00.414866,4,54,0.03906831853884565,0.07648784499928722,,,,,0.003892993345142569,2,Adam,"[48, 54]",0.03906831853884565,0.07648784499928722,,,,,"[386, 193]","[54, 48]","[48, 386]",,,,,0.03906831853884565,0.07648784499928722,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
190,190,0.6066550016403198,2023-04-05 10:50:27.628828,2023-04-05 10:50:27.877920,0 days 00:00:00.249092,4,58,0.05199571479447286,0.03817569485226374,,,,,0.00485901183852385,2,Adagrad,"[48, 58]",0.05199571479447286,0.03817569485226374,,,,,"[386, 193]","[58, 48]","[48, 386]",,,,,0.05199571479447286,0.03817569485226374,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
191,191,0.5236484408378601,2023-04-05 10:50:27.878836,2023-04-05 10:50:28.103207,0 days 00:00:00.224371,4,51,0.0006898553658482732,0.10245771349284617,,,,,0.007757744596586029,2,Adam,"[48, 51]",0.0006898553658482732,0.10245771349284617,,,,,"[386, 193]","[51, 48]","[48, 386]",,,,,0.0006898553658482732,0.10245771349284617,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
192,192,0.5307841300964355,2023-04-05 10:50:28.103943,2023-04-05 10:50:28.329227,0 days 00:00:00.225284,4,49,0.018045151579380934,0.07074182048814426,,,,,0.012460472213180286,2,Adam,"[48, 49]",0.018045151579380934,0.07074182048814426,,,,,"[386, 193]","[49, 48]","[48, 386]",,,,,0.018045151579380934,0.07074182048814426,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
193,193,0.40927672386169434,2023-04-05 10:50:28.330409,2023-04-05 10:50:28.748831,0 days 00:00:00.418422,4,47,0.009580885772449105,0.01063619527538242,,,,,0.010592278170782286,2,Adam,"[48, 47]",0.009580885772449105,0.01063619527538242,,,,,"[386, 193]","[47, 48]","[48, 386]",,,,,0.009580885772449105,0.01063619527538242,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
194,194,0.3989847004413605,2023-04-05 10:50:28.749571,2023-04-05 10:50:29.199979,0 days 00:00:00.450408,4,52,0.024390305575692543,0.050855202975344585,,,,,0.0061593186735907504,2,Adam,"[48, 52]",0.024390305575692543,0.050855202975344585,,,,,"[386, 193]","[52, 48]","[48, 386]",,,,,0.024390305575692543,0.050855202975344585,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
195,195,0.6489469408988953,2023-04-05 10:50:29.200723,2023-04-05 10:50:29.428340,0 days 00:00:00.227617,3,54,0.0006346468150098782,0.0849412006653405,,,,,0.0026742229184343364,2,Adam,"[48, 54]",0.0006346468150098782,0.0849412006653405,,,,,"[386, 193]","[54, 48]","[48, 386]",,,,,0.0006346468150098782,0.0849412006653405,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
196,196,0.5782619118690491,2023-04-05 10:50:29.429081,2023-04-05 10:50:29.654309,0 days 00:00:00.225228,4,50,0.30284491702162103,0.06714930257840619,,,,,0.015165636944593048,2,Adam,"[48, 50]",0.30284491702162103,0.06714930257840619,,,,,"[386, 193]","[50, 48]","[48, 386]",,,,,0.30284491702162103,0.06714930257840619,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
197,197,0.6533810496330261,2023-04-05 10:50:29.655262,2023-04-05 10:50:29.880170,0 days 00:00:00.224908,4,56,0.2531070777037592,0.02870044545720058,,,,,0.0013572723680280307,2,Adam,"[48, 56]",0.2531070777037592,0.02870044545720058,,,,,"[386, 193]","[56, 48]","[48, 386]",,,,,0.2531070777037592,0.02870044545720058,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
198,198,0.41965585947036743,2023-04-05 10:50:29.881176,2023-04-05 10:50:39.643840,0 days 00:00:09.762664,4,46,0.01790353826790781,0.042170051659884265,,,,,0.009057029331867392,2,Adam,"[48, 46]",0.01790353826790781,0.042170051659884265,,,,,"[386, 193]","[46, 48]","[48, 386]",,,,,0.01790353826790781,0.042170051659884265,,,,,"[386, 48]","[193, 386]",,,,,COMPLETE
199,199,0.8328021168708801,2023-04-05 10:50:39.644834,2023-04-05 10:50:39.865091,0 days 00:00:00.220257,4,52,0.00011435375327073743,0.379029033702156,,,,,0.005171824704980858,2,RMSprop,"[48, 52]",0.00011435375327073743,0.379029033702156,,,,,"[386, 193]","[52, 48]","[48, 386]",,,,,0.00011435375327073743,0.379029033702156,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
