,number,value,datetime_start,datetime_complete,duration,params_activation,params_bottleneck_size,params_dropout_l1,params_dropout_l2,params_dropout_l3,params_dropout_l4,params_dropout_l5,params_dropout_l6,params_lr,params_n_layers,params_optimizer,user_attrs_bottleneck,user_attrs_decoder_dropout1,user_attrs_decoder_dropout2,user_attrs_decoder_dropout3,user_attrs_decoder_dropout4,user_attrs_decoder_dropout5,user_attrs_decoder_dropout6,user_attrs_decoder_final,user_attrs_decoder_layer1,user_attrs_decoder_layer2,user_attrs_decoder_layer3,user_attrs_decoder_layer4,user_attrs_decoder_layer5,user_attrs_decoder_layer6,user_attrs_encoder_dropout1,user_attrs_encoder_dropout2,user_attrs_encoder_dropout3,user_attrs_encoder_dropout4,user_attrs_encoder_dropout5,user_attrs_encoder_dropout6,user_attrs_encoder_layer1,user_attrs_encoder_layer2,user_attrs_encoder_layer3,user_attrs_encoder_layer4,user_attrs_encoder_layer5,user_attrs_encoder_layer6,state
376,376,0.3183212876319885,2023-04-05 17:29:54.170652,2023-04-05 17:29:55.400993,0 days 00:00:01.230341,2,60,0.024157397484916035,0.08078054315162107,0.19159745937143705,,,,0.0028076812272302015,3,Adam,"[48, 60]",0.024157397484916035,0.08078054315162107,0.19159745937143705,,,,"[1302, 193]","[60, 48]","[48, 386]","[386, 1302]",,,,0.024157397484916035,0.08078054315162107,0.19159745937143705,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
377,377,0.5242378115653992,2023-04-05 17:29:55.401769,2023-04-05 17:29:55.696709,0 days 00:00:00.294940,5,57,0.19284292475635487,0.11933418717325964,0.18001712077582285,,,,0.0015497447862973571,3,Adam,"[48, 57]",0.19284292475635487,0.11933418717325964,0.18001712077582285,,,,"[1302, 193]","[57, 48]","[48, 386]","[386, 1302]",,,,0.19284292475635487,0.11933418717325964,0.18001712077582285,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
378,378,0.533424973487854,2023-04-05 17:29:55.697526,2023-04-05 17:29:55.983617,0 days 00:00:00.286091,2,53,0.008836664185171768,0.13288252969923509,0.2054958757736613,,,,0.004048878251347598,3,Adam,"[48, 53]",0.008836664185171768,0.13288252969923509,0.2054958757736613,,,,"[1302, 193]","[53, 48]","[48, 386]","[386, 1302]",,,,0.008836664185171768,0.13288252969923509,0.2054958757736613,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
379,379,0.4875400960445404,2023-04-05 17:29:55.984458,2023-04-05 17:29:56.233199,0 days 00:00:00.248741,2,58,5.917897724204135e-05,0.023030041890318598,,,,,0.002002669454838154,2,Adam,"[48, 58]",5.917897724204135e-05,0.023030041890318598,,,,,"[386, 193]","[58, 48]","[48, 386]",,,,,5.917897724204135e-05,0.023030041890318598,,,,,"[386, 48]","[193, 386]",,,,,PRUNED
380,380,0.9705852270126343,2023-04-05 17:29:56.234036,2023-04-05 17:29:56.526983,0 days 00:00:00.292947,2,55,0.01811507181449874,0.09237624728013151,0.21476616044712124,,,,1.3831109325723525e-05,3,Adam,"[48, 55]",0.01811507181449874,0.09237624728013151,0.21476616044712124,,,,"[1302, 193]","[55, 48]","[48, 386]","[386, 1302]",,,,0.01811507181449874,0.09237624728013151,0.21476616044712124,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
381,381,0.48086851835250854,2023-04-05 17:29:56.527813,2023-04-05 17:29:56.812767,0 days 00:00:00.284954,2,66,0.03240792574559922,0.15119353617307402,0.17284834050677805,,,,0.001118362869762109,3,Adam,"[48, 66]",0.03240792574559922,0.15119353617307402,0.17284834050677805,,,,"[1302, 193]","[66, 48]","[48, 386]","[386, 1302]",,,,0.03240792574559922,0.15119353617307402,0.17284834050677805,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
382,382,0.5160531401634216,2023-04-05 17:29:56.813693,2023-04-05 17:29:57.106053,0 days 00:00:00.292360,2,61,0.2709688701168729,0.002522693372803142,0.1566911867436106,,,,0.0009148141487700077,3,Adam,"[48, 61]",0.2709688701168729,0.002522693372803142,0.1566911867436106,,,,"[1302, 193]","[61, 48]","[48, 386]","[386, 1302]",,,,0.2709688701168729,0.002522693372803142,0.1566911867436106,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
383,383,0.4012734591960907,2023-04-05 17:29:57.106824,2023-04-05 17:29:57.617276,0 days 00:00:00.510452,2,53,0.0762673509818218,0.40380207434885335,0.18963695159747318,,,,0.0013163766383402788,3,Adam,"[48, 53]",0.0762673509818218,0.40380207434885335,0.18963695159747318,,,,"[1302, 193]","[53, 48]","[48, 386]","[386, 1302]",,,,0.0762673509818218,0.40380207434885335,0.18963695159747318,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
384,384,0.49331963062286377,2023-04-05 17:29:57.618103,2023-04-05 17:29:57.897599,0 days 00:00:00.279496,2,58,0.26021211479138434,0.11770049143728716,0.2247980297880085,,,,0.0022953983449941575,3,Adam,"[48, 58]",0.26021211479138434,0.11770049143728716,0.2247980297880085,,,,"[1302, 193]","[58, 48]","[48, 386]","[386, 1302]",,,,0.26021211479138434,0.11770049143728716,0.2247980297880085,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
385,385,0.4993804097175598,2023-04-05 17:29:57.898423,2023-04-05 17:29:58.173667,0 days 00:00:00.275244,2,63,0.22778462180773176,0.14252238746272555,0.24950258453561142,,,,0.0017909711489007933,3,Adam,"[48, 63]",0.22778462180773176,0.14252238746272555,0.24950258453561142,,,,"[1302, 193]","[63, 48]","[48, 386]","[386, 1302]",,,,0.22778462180773176,0.14252238746272555,0.24950258453561142,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
386,386,0.572895884513855,2023-04-05 17:29:58.174470,2023-04-05 17:29:58.448309,0 days 00:00:00.273839,2,56,0.28684134566804315,0.10220727529794944,0.17742411782474002,,,,0.005806982389546864,3,Adagrad,"[48, 56]",0.28684134566804315,0.10220727529794944,0.17742411782474002,,,,"[1302, 193]","[56, 48]","[48, 386]","[386, 1302]",,,,0.28684134566804315,0.10220727529794944,0.17742411782474002,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
387,387,0.5280369520187378,2023-04-05 17:29:58.449151,2023-04-05 17:29:58.740035,0 days 00:00:00.290884,2,52,0.3197474959541975,0.06575797283176288,0.19855699804855087,,,,0.00153595171497669,3,Adam,"[48, 52]",0.3197474959541975,0.06575797283176288,0.19855699804855087,,,,"[1302, 193]","[52, 48]","[48, 386]","[386, 1302]",,,,0.3197474959541975,0.06575797283176288,0.19855699804855087,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
388,388,0.9982327222824097,2023-04-05 17:29:58.741048,2023-04-05 17:30:01.170625,0 days 00:00:02.429577,2,54,0.009776194434318248,0.08541374826651896,0.16511236012020408,0.08844108541153589,0.4991179217392314,,0.0010890704868130507,5,SGD,"[48, 54]",0.009776194434318248,0.08541374826651896,0.16511236012020408,0.08844108541153589,0.4991179217392314,,"[6031, 193]","[54, 48]","[48, 386]","[386, 1302]","[1302, 3088]","[3088, 6031]",,0.009776194434318248,0.08541374826651896,0.16511236012020408,0.08844108541153589,0.4991179217392314,,"[386, 48]","[1302, 386]","[3088, 1302]","[6031, 3088]","[193, 6031]",,PRUNED
389,389,3.7522056102752686,2023-04-05 17:30:01.171523,2023-04-05 17:30:01.462782,0 days 00:00:00.291259,4,59,0.14145457704911701,0.12532315587964313,0.14869965444743483,,,,0.01713168993616598,3,Adam,"[48, 59]",0.14145457704911701,0.12532315587964313,0.14869965444743483,,,,"[1302, 193]","[59, 48]","[48, 386]","[386, 1302]",,,,0.14145457704911701,0.12532315587964313,0.14869965444743483,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
390,390,0.9926465153694153,2023-04-05 17:30:01.463601,2023-04-05 17:30:01.761914,0 days 00:00:00.298313,2,56,0.49069307777050986,0.11045156541196842,0.18498363564783624,,,,2.906953655913671e-05,3,Adam,"[48, 56]",0.49069307777050986,0.11045156541196842,0.18498363564783624,,,,"[1302, 193]","[56, 48]","[48, 386]","[386, 1302]",,,,0.49069307777050986,0.11045156541196842,0.18498363564783624,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
391,391,0.9788801670074463,2023-04-05 17:30:01.762991,2023-04-05 17:30:02.042728,0 days 00:00:00.279737,2,96,0.017244929817027577,0.16314545767875205,0.16853588837515426,,,,2.077543646439105e-05,3,Adam,"[48, 96]",0.017244929817027577,0.16314545767875205,0.16853588837515426,,,,"[1302, 193]","[96, 48]","[48, 386]","[386, 1302]",,,,0.017244929817027577,0.16314545767875205,0.16853588837515426,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
392,392,8234257.5,2023-04-05 17:30:02.043593,2023-04-05 17:30:02.321330,0 days 00:00:00.277737,2,60,0.00885347398550743,0.28429588669510497,0.20295538178697378,,,,0.038867293359391826,3,RMSprop,"[48, 60]",0.00885347398550743,0.28429588669510497,0.20295538178697378,,,,"[1302, 193]","[60, 48]","[48, 386]","[386, 1302]",,,,0.00885347398550743,0.28429588669510497,0.20295538178697378,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
393,393,0.5168949961662292,2023-04-05 17:30:02.322118,2023-04-05 17:30:02.606030,0 days 00:00:00.283912,2,54,0.06828212714386901,0.13561210157711662,0.3405597384525297,,,,0.003300270594556315,3,Adam,"[48, 54]",0.06828212714386901,0.13561210157711662,0.3405597384525297,,,,"[1302, 193]","[54, 48]","[48, 386]","[386, 1302]",,,,0.06828212714386901,0.13561210157711662,0.3405597384525297,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
394,394,0.37019023299217224,2023-04-05 17:30:02.606818,2023-04-05 17:30:03.144778,0 days 00:00:00.537960,2,51,0.0974494349444241,0.04474246239352363,0.1609026389123508,,,,0.0020146481446921293,3,Adam,"[48, 51]",0.0974494349444241,0.04474246239352363,0.1609026389123508,,,,"[1302, 193]","[51, 48]","[48, 386]","[386, 1302]",,,,0.0974494349444241,0.04474246239352363,0.1609026389123508,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
395,395,0.6640059351921082,2023-04-05 17:30:03.145542,2023-04-05 17:30:03.460603,0 days 00:00:00.315061,0,57,0.00022714514963510443,0.4777263969949211,0.1775532810802125,,,,0.0013139923705651284,3,Adam,"[48, 57]",0.00022714514963510443,0.4777263969949211,0.1775532810802125,,,,"[1302, 193]","[57, 48]","[48, 386]","[386, 1302]",,,,0.00022714514963510443,0.4777263969949211,0.1775532810802125,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
396,396,0.49523407220840454,2023-04-05 17:30:03.461401,2023-04-05 17:30:03.824689,0 days 00:00:00.363288,2,55,0.026210736893700626,0.14844030928695304,0.14254368442238272,,,,0.0007924660021321709,3,Adam,"[48, 55]",0.026210736893700626,0.14844030928695304,0.14254368442238272,,,,"[1302, 193]","[55, 48]","[48, 386]","[386, 1302]",,,,0.026210736893700626,0.14844030928695304,0.14254368442238272,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
397,397,0.6541600227355957,2023-04-05 17:30:03.825514,2023-04-05 17:30:04.165888,0 days 00:00:00.340374,3,110,0.009628093063314705,0.12516838129281288,0.18980799080195054,,,,0.0023943201897670004,3,Adam,"[48, 110]",0.009628093063314705,0.12516838129281288,0.18980799080195054,,,,"[1302, 193]","[110, 48]","[48, 386]","[386, 1302]",,,,0.009628093063314705,0.12516838129281288,0.18980799080195054,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
398,398,636.49658203125,2023-04-05 17:30:04.166644,2023-04-05 17:30:04.450190,0 days 00:00:00.283546,2,58,0.1274112046451978,0.13880418414501802,0.1546052213545522,,,,0.05625849164435271,3,Adam,"[48, 58]",0.1274112046451978,0.13880418414501802,0.1546052213545522,,,,"[1302, 193]","[58, 48]","[48, 386]","[386, 1302]",,,,0.1274112046451978,0.13880418414501802,0.1546052213545522,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
399,399,0.5087438821792603,2023-04-05 17:30:04.450982,2023-04-05 17:30:04.736912,0 days 00:00:00.285930,2,62,0.24888940036647256,0.052442986848471776,0.1742986641803803,,,,0.0015730955716459294,3,Adam,"[48, 62]",0.24888940036647256,0.052442986848471776,0.1742986641803803,,,,"[1302, 193]","[62, 48]","[48, 386]","[386, 1302]",,,,0.24888940036647256,0.052442986848471776,0.1742986641803803,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
400,400,0.4771186411380768,2023-04-05 17:30:04.737721,2023-04-05 17:30:05.029663,0 days 00:00:00.291942,2,52,8.933851081444012e-06,0.014875972196131487,0.19595877006466852,,,,0.0027751008529736812,3,Adam,"[48, 52]",8.933851081444012e-06,0.014875972196131487,0.19595877006466852,,,,"[1302, 193]","[52, 48]","[48, 386]","[386, 1302]",,,,8.933851081444012e-06,0.014875972196131487,0.19595877006466852,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
401,401,0.4908364713191986,2023-04-05 17:30:05.030492,2023-04-05 17:30:05.309339,0 days 00:00:00.278847,2,55,0.019185212756619923,0.11025882909586802,0.21837461469764774,,,,0.0011566564314684862,3,Adam,"[48, 55]",0.019185212756619923,0.11025882909586802,0.21837461469764774,,,,"[1302, 193]","[55, 48]","[48, 386]","[386, 1302]",,,,0.019185212756619923,0.11025882909586802,0.21837461469764774,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
402,402,0.479683518409729,2023-04-05 17:30:05.310367,2023-04-05 17:30:05.589701,0 days 00:00:00.279334,2,124,0.2122818519644721,0.34150526403231335,0.16438854199510464,,,,0.000951547495124933,3,Adam,"[48, 124]",0.2122818519644721,0.34150526403231335,0.16438854199510464,,,,"[1302, 193]","[124, 48]","[48, 386]","[386, 1302]",,,,0.2122818519644721,0.34150526403231335,0.16438854199510464,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
403,403,0.4125828146934509,2023-04-05 17:30:05.590523,2023-04-05 17:30:06.083404,0 days 00:00:00.492881,2,84,0.04097275225646199,0.1589645925883029,0.18018058988652144,,,,0.0018527311357574847,3,Adam,"[48, 84]",0.04097275225646199,0.1589645925883029,0.18018058988652144,,,,"[1302, 193]","[84, 48]","[48, 386]","[386, 1302]",,,,0.04097275225646199,0.1589645925883029,0.18018058988652144,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
404,404,0.5036613941192627,2023-04-05 17:30:06.084404,2023-04-05 17:30:06.381764,0 days 00:00:00.297360,2,60,0.25731052136998284,0.17594921643306388,0.2069665247259317,,,,0.0014541128626547617,3,Adam,"[48, 60]",0.25731052136998284,0.17594921643306388,0.2069665247259317,,,,"[1302, 193]","[60, 48]","[48, 386]","[386, 1302]",,,,0.25731052136998284,0.17594921643306388,0.2069665247259317,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
405,405,0.8333520293235779,2023-04-05 17:30:06.382579,2023-04-05 17:30:06.662986,0 days 00:00:00.280407,5,42,0.009897864050094983,0.32464174544393287,0.18762802349750887,,,,0.0001451377083916753,3,Adam,"[48, 42]",0.009897864050094983,0.32464174544393287,0.18762802349750887,,,,"[1302, 193]","[42, 48]","[48, 386]","[386, 1302]",,,,0.009897864050094983,0.32464174544393287,0.18762802349750887,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
406,406,0.7408024668693542,2023-04-05 17:30:06.663922,2023-04-05 17:30:06.946369,0 days 00:00:00.282447,1,65,0.1000883816023268,0.30451868290503914,0.15236084493279714,,,,0.0007577813862867053,3,Adam,"[48, 65]",0.1000883816023268,0.30451868290503914,0.15236084493279714,,,,"[1302, 193]","[65, 48]","[48, 386]","[386, 1302]",,,,0.1000883816023268,0.30451868290503914,0.15236084493279714,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
407,407,0.33589157462120056,2023-04-05 17:30:06.947118,2023-04-05 17:30:07.659231,0 days 00:00:00.712113,2,57,0.07951562219826847,0.2536352490029081,0.1687527468807397,,,,0.002216991997601691,3,Adam,"[48, 57]",0.07951562219826847,0.2536352490029081,0.1687527468807397,,,,"[1302, 193]","[57, 48]","[48, 386]","[386, 1302]",,,,0.07951562219826847,0.2536352490029081,0.1687527468807397,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
408,408,0.31601545214653015,2023-04-05 17:30:07.660074,2023-04-05 17:30:09.097477,0 days 00:00:01.437403,2,53,0.025492733861408205,0.12098048980497648,0.14173508253696443,,,,0.0017929715830657326,3,Adam,"[48, 53]",0.025492733861408205,0.12098048980497648,0.14173508253696443,,,,"[1302, 193]","[53, 48]","[48, 386]","[386, 1302]",,,,0.025492733861408205,0.12098048980497648,0.14173508253696443,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
409,409,0.39914143085479736,2023-04-05 17:30:09.098290,2023-04-05 17:30:09.606020,0 days 00:00:00.507730,2,50,0.01737172956845029,0.13242680108694563,0.1798558142425049,,,,0.0012360364486044594,3,Adam,"[48, 50]",0.01737172956845029,0.13242680108694563,0.1798558142425049,,,,"[1302, 193]","[50, 48]","[48, 386]","[386, 1302]",,,,0.01737172956845029,0.13242680108694563,0.1798558142425049,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
410,410,0.5023996829986572,2023-04-05 17:30:09.607079,2023-04-05 17:30:09.896063,0 days 00:00:00.288984,2,59,5.1477360870055106e-05,0.08906771175799727,0.2423777619302971,,,,0.004550408890047281,3,Adam,"[48, 59]",5.1477360870055106e-05,0.08906771175799727,0.2423777619302971,,,,"[1302, 193]","[59, 48]","[48, 386]","[386, 1302]",,,,5.1477360870055106e-05,0.08906771175799727,0.2423777619302971,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
411,411,0.5522937774658203,2023-04-05 17:30:09.897161,2023-04-05 17:30:10.174686,0 days 00:00:00.277525,2,56,0.19169961175270114,0.14862985818670438,0.19697570883297572,,,,0.003242659009839631,3,Adam,"[48, 56]",0.19169961175270114,0.14862985818670438,0.19697570883297572,,,,"[1302, 193]","[56, 48]","[48, 386]","[386, 1302]",,,,0.19169961175270114,0.14862985818670438,0.19697570883297572,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
412,412,0.502998411655426,2023-04-05 17:30:10.175491,2023-04-05 17:30:10.447742,0 days 00:00:00.272251,2,55,0.051004996205481226,0.09883110221738547,0.12773931030103627,,,,0.0010240189694497265,3,Adagrad,"[48, 55]",0.051004996205481226,0.09883110221738547,0.12773931030103627,,,,"[1302, 193]","[55, 48]","[48, 386]","[386, 1302]",,,,0.051004996205481226,0.09883110221738547,0.12773931030103627,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
413,413,0.28447431325912476,2023-04-05 17:30:10.448595,2023-04-05 17:30:11.387073,0 days 00:00:00.938478,2,58,0.010066305989585956,0.2943619634594832,0.16054106950882366,,,,0.0014845099539600494,3,Adam,"[48, 58]",0.010066305989585956,0.2943619634594832,0.16054106950882366,,,,"[1302, 193]","[58, 48]","[48, 386]","[386, 1302]",,,,0.010066305989585956,0.2943619634594832,0.16054106950882366,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
414,414,1.0205283164978027,2023-04-05 17:30:11.387931,2023-04-05 17:30:11.661847,0 days 00:00:00.273916,2,62,0.03449962237169059,0.14232184662072755,0.17263018074146957,,,,0.0017233194384427954,3,SGD,"[48, 62]",0.03449962237169059,0.14232184662072755,0.17263018074146957,,,,"[1302, 193]","[62, 48]","[48, 386]","[386, 1302]",,,,0.03449962237169059,0.14232184662072755,0.17263018074146957,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
415,415,0.14784382283687592,2023-04-05 17:30:11.662631,2023-04-05 17:30:22.616431,0 days 00:00:10.953800,2,53,0.017841644356189394,0.11582913572088166,0.15529860588590827,,,,0.002599569952234814,3,Adam,"[48, 53]",0.017841644356189394,0.11582913572088166,0.15529860588590827,,,,"[1302, 193]","[53, 48]","[48, 386]","[386, 1302]",,,,0.017841644356189394,0.11582913572088166,0.15529860588590827,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,COMPLETE
416,416,358.1402587890625,2023-04-05 17:30:22.618743,2023-04-05 17:30:22.892255,0 days 00:00:00.273512,2,54,0.22106765283336974,0.16980187450326495,0.18758717439964703,,,,0.00888724410834587,3,RMSprop,"[48, 54]",0.22106765283336974,0.16980187450326495,0.18758717439964703,,,,"[1302, 193]","[54, 48]","[48, 386]","[386, 1302]",,,,0.22106765283336974,0.16980187450326495,0.18758717439964703,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
417,417,0.8916225433349609,2023-04-05 17:30:22.893076,2023-04-05 17:30:23.174694,0 days 00:00:00.281618,4,120,0.009641334515002712,0.12636401787752807,0.03640269966207843,,,,7.776013940604139e-05,3,Adam,"[48, 120]",0.009641334515002712,0.12636401787752807,0.03640269966207843,,,,"[1302, 193]","[120, 48]","[48, 386]","[386, 1302]",,,,0.009641334515002712,0.12636401787752807,0.03640269966207843,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
418,418,0.4750073254108429,2023-04-05 17:30:23.175531,2023-04-05 17:30:23.453749,0 days 00:00:00.278218,2,51,0.10615503748937594,0.4322266849054527,0.08534085711124806,,,,0.001298883714781146,3,Adam,"[48, 51]",0.10615503748937594,0.4322266849054527,0.08534085711124806,,,,"[1302, 193]","[51, 48]","[48, 386]","[386, 1302]",,,,0.10615503748937594,0.4322266849054527,0.08534085711124806,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
419,419,0.5013280510902405,2023-04-05 17:30:23.454599,2023-04-05 17:30:23.739753,0 days 00:00:00.285154,2,128,0.18520658109675206,0.06933185833066217,0.058871117840363585,,,,0.0009410645346125328,3,Adam,"[48, 128]",0.18520658109675206,0.06933185833066217,0.058871117840363585,,,,"[1302, 193]","[128, 48]","[48, 386]","[386, 1302]",,,,0.18520658109675206,0.06933185833066217,0.058871117840363585,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
420,420,0.5338500738143921,2023-04-05 17:30:23.740634,2023-04-05 17:30:24.032940,0 days 00:00:00.292306,2,57,0.3662717079501555,0.15275224638139304,0.21217151176217827,,,,0.0020521072514658465,3,Adam,"[48, 57]",0.3662717079501555,0.15275224638139304,0.21217151176217827,,,,"[1302, 193]","[57, 48]","[48, 386]","[386, 1302]",,,,0.3662717079501555,0.15275224638139304,0.21217151176217827,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
421,421,2.6166346073150635,2023-04-05 17:30:24.033976,2023-04-05 17:30:24.323038,0 days 00:00:00.289062,2,61,0.0002135212552475072,0.1063170735923853,0.014970893571359334,,,,0.010786184821421463,3,Adam,"[48, 61]",0.0002135212552475072,0.1063170735923853,0.014970893571359334,,,,"[1302, 193]","[61, 48]","[48, 386]","[386, 1302]",,,,0.0002135212552475072,0.1063170735923853,0.014970893571359334,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
422,422,0.5042029619216919,2023-04-05 17:30:24.323864,2023-04-05 17:30:24.618323,0 days 00:00:00.294459,2,59,0.025774829868993886,0.07949611376942478,0.16797711747177274,,,,0.0007402529882831514,3,Adam,"[48, 59]",0.025774829868993886,0.07949611376942478,0.16797711747177274,,,,"[1302, 193]","[59, 48]","[48, 386]","[386, 1302]",,,,0.025774829868993886,0.07949611376942478,0.16797711747177274,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
423,423,0.6795563697814941,2023-04-05 17:30:24.619127,2023-04-05 17:30:24.898233,0 days 00:00:00.279106,0,48,0.00941439791459658,0.13466167097866438,0.18303896099626524,,,,0.0015360038250490432,3,Adam,"[48, 48]",0.00941439791459658,0.13466167097866438,0.18303896099626524,,,,"[1302, 193]","[48, 48]","[48, 386]","[386, 1302]",,,,0.00941439791459658,0.13466167097866438,0.18303896099626524,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
424,424,0.3169422149658203,2023-04-05 17:30:24.899089,2023-04-05 17:30:25.611284,0 days 00:00:00.712195,2,78,0.00021404853460346734,0.1823927978751034,0.19936722163655857,,,,0.0011855154065344691,3,Adam,"[48, 78]",0.00021404853460346734,0.1823927978751034,0.19936722163655857,,,,"[1302, 193]","[78, 48]","[48, 386]","[386, 1302]",,,,0.00021404853460346734,0.1823927978751034,0.19936722163655857,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
425,425,0.47600284218788147,2023-04-05 17:30:25.612091,2023-04-05 17:30:25.902876,0 days 00:00:00.290785,2,56,0.1687124780025766,0.1623935094633127,0.13692568040323572,,,,0.002137779105706868,3,Adam,"[48, 56]",0.1687124780025766,0.1623935094633127,0.13692568040323572,,,,"[1302, 193]","[56, 48]","[48, 386]","[386, 1302]",,,,0.1687124780025766,0.1623935094633127,0.13692568040323572,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
426,426,0.5303815007209778,2023-04-05 17:30:25.903934,2023-04-05 17:30:26.190831,0 days 00:00:00.286897,2,53,0.06203938923276571,0.11904360310804904,0.10069082572281252,,,,0.0035843592158690037,3,Adam,"[48, 53]",0.06203938923276571,0.11904360310804904,0.10069082572281252,,,,"[1302, 193]","[53, 48]","[48, 386]","[386, 1302]",,,,0.06203938923276571,0.11904360310804904,0.10069082572281252,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
427,427,0.3700625002384186,2023-04-05 17:30:26.191785,2023-04-05 17:30:26.686647,0 days 00:00:00.494862,2,64,0.01788362434966825,0.14282660877085906,0.17446887952957196,,,,0.002921319086411833,3,Adam,"[48, 64]",0.01788362434966825,0.14282660877085906,0.17446887952957196,,,,"[1302, 193]","[64, 48]","[48, 386]","[386, 1302]",,,,0.01788362434966825,0.14282660877085906,0.17446887952957196,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
428,428,0.716447651386261,2023-04-05 17:30:26.687474,2023-04-05 17:30:26.980765,0 days 00:00:00.293291,3,117,0.13321281675730723,0.09825890762041788,0.25551072008314135,,,,0.001762462977847566,3,Adam,"[48, 117]",0.13321281675730723,0.09825890762041788,0.25551072008314135,,,,"[1302, 193]","[117, 48]","[48, 386]","[386, 1302]",,,,0.13321281675730723,0.09825890762041788,0.25551072008314135,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
429,429,0.4459731876850128,2023-04-05 17:30:26.981627,2023-04-05 17:30:27.491758,0 days 00:00:00.510131,2,51,0.02972629652617989,0.13019007246311168,0.15944499243792018,,,,0.0013593065972041488,3,Adam,"[48, 51]",0.02972629652617989,0.13019007246311168,0.15944499243792018,,,,"[1302, 193]","[51, 48]","[48, 386]","[386, 1302]",,,,0.02972629652617989,0.13019007246311168,0.15944499243792018,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
430,430,0.6259434819221497,2023-04-05 17:30:27.492531,2023-04-05 17:30:27.777569,0 days 00:00:00.285038,1,55,0.3054443962980441,0.15436463895467686,0.2253284974771888,,,,0.005332261627978872,3,Adam,"[48, 55]",0.3054443962980441,0.15436463895467686,0.2253284974771888,,,,"[1302, 193]","[55, 48]","[48, 386]","[386, 1302]",,,,0.3054443962980441,0.15436463895467686,0.2253284974771888,,,,"[386, 48]","[1302, 386]","[193, 1302]",,,,PRUNED
